,year,month,rank,song,singer,info
7917,2022,07,18,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
7918,2022,07,19,With you,지민 & 하성운,우리들의 블루스 OST Part 4
7919,2022,07,20,마지막 너의 인사,헤이즈 (Heize),우리들의 블루스 OST Part 2
7920,2022,07,21,Happy Song,멜로망스 (MeloMance),우리들의 블루스 OST Part 7
7921,2022,07,22,희재,성시경,국화꽃 향기 OST
7922,2022,07,23,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
7923,2022,07,24,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)
7924,2022,07,25,존재만으로,원슈타인,스물다섯 스물하나 OST Part 4
7925,2022,07,26,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
7926,2022,07,27,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
7927,2022,07,28,우리의 이야기,멜로망스 (MeloMance),유미의 세포들 OST Part 8
7928,2022,07,29,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
7929,2022,07,30,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
7930,2022,07,31,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
7931,2022,07,32,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
7932,2022,07,33,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
7933,2022,07,34,Starlight,태일 (TAEIL),스물다섯 스물하나 OST Part 1
7934,2022,07,35,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
7935,2022,07,36,기억해 줘요,다비치,우리들의 블루스 OST Part 5
7936,2022,07,37,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
7937,2022,07,38,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
7938,2022,07,39,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
7939,2022,07,40,응급실,izi,쾌걸춘향 OST
7940,2022,07,41,Christmas Tree,V,그 해 우리는 OST Part.5
7941,2022,07,42,ONCE AGAIN,윈터 (WINTER) & 닝닝 (NINGNING),우리들의 블루스 OST Part 10
7942,2022,07,43,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
7943,2022,07,44,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
7944,2022,07,45,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
7945,2022,07,46,이별후회,김나영,그 해 우리는 OST Part.4
7946,2022,07,47,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2 (tvN 목요드라마)
7947,2022,07,48,링크,멜로망스 (MeloMance),"링크 : 먹고 사랑하라, 죽이게 OST Part.6"
7948,2022,07,49,상상 (Beyond My Dreams),선우정아,이상한 변호사 우영우 OST Part.2
7949,2022,07,50,여름비,샘김 (Sam Kim),그 해 우리는 OST Part.8
7950,2022,07,51,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
7951,2022,07,52,Whisky on the Rock,김연지,우리들의 블루스 OST Part 1
7952,2022,07,53,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
7953,2022,07,54,사랑인가 봐 (Acoustic Ver.),김세정,사랑인가 봐 (사내맞선 OST Bonus Track)
7954,2022,07,55,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
7955,2022,07,56,내 곁에,태연 (TAEYEON),우리들의 블루스 OST Part 6
7956,2022,07,57,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
7957,2022,07,58,눈의 꽃,박효신,눈의 꽃
7958,2022,07,59,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
7959,2022,07,60,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
7960,2022,07,61,언덕나무,이승윤,그 해 우리는 OST Part.7
7961,2022,07,62,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
7962,2022,07,63,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
7963,2022,07,64,"아주, 천천히",비비 (BIBI),스물다섯 스물하나 OST Part 3
7964,2022,07,65,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
7965,2022,07,66,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
7966,2022,07,67,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
7967,2022,07,68,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
7968,2022,07,69,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
7969,2022,07,70,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
7970,2022,07,71,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
7971,2022,07,72,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)
7972,2022,07,73,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
7973,2022,07,74,"기다린 만큼, 더",검정치마,또 오해영 OST Part 7 (tvN 월화드라마)
7974,2022,07,75,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
7975,2022,07,76,아리운,케이시 (Kassy),환혼 OST Part 2
7976,2022,07,77,Bye Bye,펀치 (Punch),우리들의 블루스 OST Part 9
7977,2022,07,78,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
7978,2022,07,79,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
7979,2022,07,80,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST PART4 (SBS 주말드라마)
7980,2022,07,81,꿈처럼,벤,또 오해영 OST Part 2 (tvN 월화드라마)
7981,2022,07,82,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
7982,2022,07,83,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1)
7983,2022,07,84,말해! 뭐해?,케이윌 (K.Will),태양의 후예 OST Part.6 (KBS2 수목드라마)
7984,2022,07,85,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
7985,2022,07,86,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
7986,2022,07,87,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
7987,2022,07,88,FREE SMILE,이효리 & 이찬혁,서울체크인 OST Part 10
7988,2022,07,89,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
7989,2022,07,90,살기 위해서,노을,빠담빠담 OST Part.1 (JTBC 월화드라마)
7990,2022,07,91,With,김태리 & 남주혁 & 보나 (우주소녀) & 최현욱 & 이주명,스물다섯 스물하나 OST Part 7
7991,2022,07,92,Perhaps Love (사랑인가요),하울 (HowL) & 제이 (J.ae),궁 OST (MBC 수목드라마)
7992,2022,07,93,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3 (tvN 목요드라마)
7993,2022,07,94,Someday,아이유 (IU),드림하이 OST Part.1 (KBS 월화드라마)
7994,2022,07,95,내가 사랑할게요,케이윌 (K.Will),왜 오수재인가 OST Part.4
7995,2022,07,96,슈퍼스타,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 6 (tvN 목요드라마)
7996,2022,07,97,용기,김종완 (NELL),이상한 변호사 우영우 OST Part.1
7997,2022,07,98,나의 봄은,이수현,나의 해방일지 OST Part 7
7998,2022,07,99,Lonely Night,권진아,슬기로운 의사생활 OST Part 1 (tvN 목요드라마)
7999,2022,07,100,Everyday,죠지,유미의 세포들 시즌2 OST Part 2
8000,2022,07,1,사랑인가 봐,멜로망스 (MeloMance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
8001,2022,07,2,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
8002,2022,07,3,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
8003,2022,07,4,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)
8004,2022,07,5,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part.4 (MBC 수목드라마)
8005,2022,07,6,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3 (JTBC 금토 드라마)
8006,2022,07,7,서랍,10CM,그 해 우리는 OST Part.1
8007,2022,07,8,아로하,조정석,슬기로운 의사생활 OST Part 3 (tvN 목요드라마)
8008,2022,07,9,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
8009,2022,07,10,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)
8010,2022,07,11,봄 to 러브,10CM,우리들의 블루스 OST Part 3
8011,2022,07,12,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
8012,2022,07,13,있잖아,폴킴,연애플레이리스트2 OST Part.2
8013,2022,07,14,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
8014,2022,07,15,우리가 헤어져야 했던 이유,비비 (BIBI),그 해 우리는 OST Part.2
8015,2022,07,16,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
8016,2022,07,17,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11 (tvN 토일 드라마)
8017,2022,07,18,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스 (MeloMance),그게 더 편할 것 같아 (N번째 연애 X 멜로망스)
8018,2022,07,19,With you,지민 & 하성운,우리들의 블루스 OST Part 4
8019,2022,07,20,마지막 너의 인사,헤이즈 (Heize),우리들의 블루스 OST Part 2
8020,2022,07,21,희재,성시경,국화꽃 향기 OST
8021,2022,07,22,Happy Song,멜로망스 (MeloMance),우리들의 블루스 OST Part 7
8022,2022,07,23,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
8023,2022,07,24,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)
8024,2022,07,25,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
8025,2022,07,26,우리의 이야기,멜로망스 (MeloMance),유미의 세포들 OST Part 8
8026,2022,07,27,존재만으로,원슈타인,스물다섯 스물하나 OST Part 4
8027,2022,07,28,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
8028,2022,07,29,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
8029,2022,07,30,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
8030,2022,07,31,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
8031,2022,07,32,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
8032,2022,07,33,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
8033,2022,07,34,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
8034,2022,07,35,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
8035,2022,07,36,Starlight,태일 (TAEIL),스물다섯 스물하나 OST Part 1
8036,2022,07,37,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
8037,2022,07,38,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
8038,2022,07,39,상상 (Beyond My Dreams),선우정아,이상한 변호사 우영우 OST Part.2
8039,2022,07,40,기억해 줘요,다비치,우리들의 블루스 OST Part 5
8040,2022,07,41,Christmas Tree,V,그 해 우리는 OST Part.5
8041,2022,07,42,응급실,izi,쾌걸춘향 OST
8042,2022,07,43,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
8043,2022,07,44,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
8044,2022,07,45,기울이면,원슈타인,이상한 변호사 우영우 OST Part.4
8045,2022,07,46,빗방울,거미 (Gummy),환혼 OST Part 4
8046,2022,07,47,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
8047,2022,07,48,ONCE AGAIN,윈터 (WINTER) & 닝닝 (NINGNING),우리들의 블루스 OST Part 10
8048,2022,07,49,이별후회,김나영,그 해 우리는 OST Part.4
8049,2022,07,50,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2 (tvN 목요드라마)
8050,2022,07,51,안하기가 쉽지 않아요,수지 (Suzy),이상한 변호사 우영우 OST Part.5
8051,2022,07,52,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
8052,2022,07,53,여름비,샘김 (Sam Kim),그 해 우리는 OST Part.8
8053,2022,07,54,내 곁에,태연 (TAEYEON),우리들의 블루스 OST Part 6
8054,2022,07,55,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
8055,2022,07,56,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
8056,2022,07,57,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
8057,2022,07,58,눈의 꽃,박효신,눈의 꽃
8058,2022,07,59,사랑인가 봐 (Acoustic Ver.),김세정,사랑인가 봐 (사내맞선 OST Bonus Track)
8059,2022,07,60,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
8060,2022,07,61,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
8061,2022,07,62,Whisky on the Rock,김연지,우리들의 블루스 OST Part 1
8062,2022,07,63,언덕나무,이승윤,그 해 우리는 OST Part.7
8063,2022,07,64,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
8064,2022,07,65,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
8065,2022,07,66,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
8066,2022,07,67,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
8067,2022,07,68,용기,김종완 (NELL),이상한 변호사 우영우 OST Part.1
8068,2022,07,69,모두가 그렇게 살아,전상근,현재는 아름다워 OST Part.12
8069,2022,07,70,"아주, 천천히",비비 (BIBI),스물다섯 스물하나 OST Part 3
8070,2022,07,71,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
8071,2022,07,72,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
8072,2022,07,73,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
8073,2022,07,74,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
8074,2022,07,75,"기다린 만큼, 더",검정치마,또 오해영 OST Part 7 (tvN 월화드라마)
8075,2022,07,76,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
8076,2022,07,77,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)
8077,2022,07,78,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
8078,2022,07,79,링크,멜로망스 (MeloMance),"링크 : 먹고 사랑하라, 죽이게 OST Part.6"
8079,2022,07,80,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
8080,2022,07,81,아리운,케이시 (Kassy),환혼 OST Part 2
8081,2022,07,82,꿈처럼,벤,또 오해영 OST Part 2 (tvN 월화드라마)
8082,2022,07,83,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
8083,2022,07,84,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST PART4 (SBS 주말드라마)
8084,2022,07,85,Bye Bye,펀치 (Punch),우리들의 블루스 OST Part 9
8085,2022,07,86,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
8086,2022,07,87,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
8087,2022,07,88,달이 될게,진영 (GOT7),유미의 세포들 시즌2 OST Part 3
8088,2022,07,89,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1)
8089,2022,07,90,말해! 뭐해?,케이윌 (K.Will),태양의 후예 OST Part.6 (KBS2 수목드라마)
8090,2022,07,91,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
8091,2022,07,92,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
8092,2022,07,93,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
8093,2022,07,94,Perhaps Love (사랑인가요),하울 (HowL) & 제이 (J.ae),궁 OST (MBC 수목드라마)
8094,2022,07,95,Better Than Birthday,오존 (O3ohn),이상한 변호사 우영우 OST Part.3
8095,2022,07,96,살기 위해서,노을,빠담빠담 OST Part.1 (JTBC 월화드라마)
8096,2022,07,97,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
8097,2022,07,98,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3 (tvN 목요드라마)
8098,2022,07,99,With,김태리 & 남주혁 & 보나 (우주소녀) & 최현욱 & 이주명,스물다섯 스물하나 OST Part 7
8099,2022,07,100,Someday,아이유 (IU),드림하이 OST Part.1 (KBS 월화드라마)
8100,2022,07,1,사랑인가 봐,멜로망스 (MeloMance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
8101,2022,07,2,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
8102,2022,07,3,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
8103,2022,07,4,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part.4 (MBC 수목드라마)
8104,2022,07,5,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)
8105,2022,07,6,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3 (JTBC 금토 드라마)
8106,2022,07,7,서랍,10CM,그 해 우리는 OST Part.1
8107,2022,07,8,아로하,조정석,슬기로운 의사생활 OST Part 3 (tvN 목요드라마)
8108,2022,07,9,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
8109,2022,07,10,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)
8110,2022,07,11,봄 to 러브,10CM,우리들의 블루스 OST Part 3
8111,2022,07,12,있잖아,폴킴,연애플레이리스트2 OST Part.2
8112,2022,07,13,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
8113,2022,07,14,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
